,CRC09_NC_201,CRC09_NC_205,CRC09_PT1_241,CRC09_PT1_243,CRC09_PT1_244,CRC09_PT1_245,CRC09_PT2_293,CRC09_PT3_459,CRC09_PT3_460,CRC09_PT3_461,CRC09_PT3_462,CRC09_PT3_463,CRC09_PT3_464,CRC09_PT3_606,CRC09_PT3_609,CRC09_PT3_610,CRC09_PT3_611,CRC09_PT4_509,CRC09_PT4_510,CRC09_PT4_511,CRC09_PT4_512,CRC09_PT4_513,CRC09_PT4_514,CRC09_PT5_560,CRC09_PT5_562
ENSG00000108465,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000102934,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000134056,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000129055,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000156802,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000103126,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000136878,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000181031,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000237441,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000111907,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,3
ENSG00000198853,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000187372,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000240583,3,3,4,3,4,3,4,4,3,4,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000103160,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000132128,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000173638,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000168936,3,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000064787,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000182809,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000164949,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000176422,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000118482,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000001626,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000102760,3,3,5,5,6,5,5,6,4,5,6,6,5,5,5,5,6,5,6,6,5,6,6,6,6
ENSG00000112855,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000215251,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2
ENSG00000127526,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000157227,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000103549,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000127418,3,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000099889,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000137449,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000179021,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
ENSG00000101400,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000114626,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000174840,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000100290,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000104529,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000102910,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000174738,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000175221,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000019582,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000184979,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000048140,3,3,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000087460,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000134996,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000141551,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000101665,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000103111,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000138757,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000120217,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000129465,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000141127,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000178078,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000104218,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000214293,3,3,4,3,4,4,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000170265,3,3,4,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000170085,3,3,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000288649,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000214783,3,3,4,3,4,3,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000046604,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000164576,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000123268,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000163864,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000116815,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000175073,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000101745,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000178814,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000042088,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000167967,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000100142,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162437,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000178977,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000124217,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000128928,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000100439,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000177885,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000198053,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2
ENSG00000167767,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000039600,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000204287,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000183751,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000100916,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000168476,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2
ENSG00000178127,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000213096,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,4,3,3,4,3,3,4,3
ENSG00000138646,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000130725,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000135077,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000124155,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000123219,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000080822,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
ENSG00000100031,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000085788,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000106688,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000173545,3,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3
ENSG00000087303,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000121064,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000153012,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000161036,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000117215,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106346,3,3,4,3,4,3,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000167523,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000178026,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106258,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000215041,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000112039,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000247556,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000131437,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000170296,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000079739,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000170364,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000132953,3,3,5,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,6
ENSG00000266173,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000120948,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000033011,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000101470,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000160813,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000062598,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000204301,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000141198,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000145050,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000198055,3,3,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000131351,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000231500,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000170606,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000170689,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000162517,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000139684,3,3,5,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,6
ENSG00000151470,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000167395,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000166845,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000163938,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000132623,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2
ENSG00000135341,3,3,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,3
ENSG00000164251,3,3,4,4,4,4,4,4,4,4,5,5,4,5,4,5,5,5,5,4,5,4,4,4,4
ENSG00000167315,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000111911,3,3,4,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,3
ENSG00000165275,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000186020,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000148719,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000198746,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000154124,3,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3
ENSG00000177663,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000106006,3,3,4,3,4,3,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000015479,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000123388,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000149929,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000241186,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000075624,3,3,4,3,4,3,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000204983,3,3,4,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000130724,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000137563,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000141560,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000059145,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000204619,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000178852,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000241258,3,3,4,3,4,3,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000102805,3,3,5,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5
ENSG00000089050,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000180035,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000078674,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2
ENSG00000122406,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000197375,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000167113,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000138308,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000178935,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000135457,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000006194,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000124701,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000104679,3,3,2,2,2,2,2,2,3,2,2,2,2,3,3,3,2,2,2,2,2,2,2,2,2
ENSG00000101473,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000091140,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000124107,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000141933,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000162521,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000164983,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000163412,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
ENSG00000106333,3,3,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000197728,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000119638,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000156968,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000185436,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000180316,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000135316,3,3,4,4,4,3,4,4,3,4,4,4,4,4,3,3,3,3,3,4,3,4,4,3,3
ENSG00000204351,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000128185,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000185049,3,3,3,3,3,3,2,2,3,2,3,2,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000197858,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000007341,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000132470,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000197226,3,3,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000126226,3,3,6,5,6,5,4,6,4,5,6,5,5,5,6,5,6,5,6,6,5,5,5,6,6
ENSG00000170100,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000009950,3,3,4,3,4,3,4,4,3,3,3,4,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000141570,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000130772,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000213551,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000162645,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000108244,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000156453,3,3,4,4,4,4,4,4,4,4,5,5,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000125772,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2
ENSG00000178188,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000049860,3,3,4,4,4,4,4,4,4,4,5,5,4,5,4,5,5,5,5,4,5,4,4,4,4
ENSG00000006715,3,3,4,3,4,3,4,4,3,4,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000109576,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000145545,3,3,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3
ENSG00000139567,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
ENSG00000032742,3,3,5,5,5,5,4,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,6
ENSG00000232838,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000187555,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000234616,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000023287,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000100983,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000170260,3,3,4,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,4,3,3,3,4,4,4
ENSG00000072958,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3
ENSG00000245060,3,3,4,4,4,4,4,4,4,4,5,4,4,5,5,5,5,5,5,4,5,4,4,4,4
ENSG00000101544,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000108469,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000109320,3,3,3,3,3,3,2,2,3,2,3,3,2,3,3,3,3,2,3,2,2,2,2,3,3
ENSG00000119720,3,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000162244,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2,2,2,2,2
ENSG00000131650,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000198492,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000005243,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2
ENSG00000163867,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000101336,3,3,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
ENSG00000131634,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000085644,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4
ENSG00000182307,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3
ENSG00000084070,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
ENSG00000243811,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
